session,budget_year,expenditure_area,expenditure_area_name,actor,proposal_type,amount_msek,deviation_msek,budget_share_pct,document_id,source_url
2019/20,2020,22,Kommunikationer,V,party_motion,67096,5800,6.067,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,23,"Areella näringar, landsbygd och livsmedel",V,party_motion,20700,910,1.8717,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,24,Näringsliv,V,party_motion,7316,52,0.6615,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,25,Allmänna bidrag till kommuner,V,party_motion,136018,7600,12.299,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,26,Statsskuldsräntor m.m.,V,party_motion,29655,0,2.6815,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,27,Avgiften till Europeiska unionen,V,party_motion,41990,0,3.7968,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2022/23,2023,1,Rikets styrelse,C,party_motion,17688,-526,1.3584,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,2,Samhällsekonomi och finansförvaltning,C,party_motion,21003,-83,1.6129,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,3,"Skatt, tull och exekution",C,party_motion,13095,-329,1.0056,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,4,Rättsväsendet,C,party_motion,76671,-194,5.888,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,5,Internationell samverkan,C,party_motion,2128,-4,0.1634,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,6,Försvar och samhällets krisberedskap,C,party_motion,123204,-25,9.4615,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,7,Internationellt bistånd,C,party_motion,57047,7151,4.381,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,8,Migration,C,party_motion,9482,-67,0.7282,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,9,"Hälsovård, sjukvård och social omsorg",C,party_motion,96215,-4531,7.3889,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,10,Ekonomisk trygghet vid sjukdom och funktionsnedsättning,C,party_motion,113666,-592,8.729,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,11,Ekonomisk trygghet vid ålderdom,C,party_motion,61681,-10,4.7368,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,12,Ekonomisk trygghet för familjer och barn,C,party_motion,109507,-1534,8.4096,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,13,Jämställdhet och nyanlända invandrares etablering,C,party_motion,5480,925,0.4208,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,14,Arbetsmarknad och arbetsliv,C,party_motion,84847,-5812,6.5159,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,15,Studiestöd,C,party_motion,35104,16,2.6958,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,16,Utbildning och universitetsforskning,C,party_motion,94705,-2052,7.2729,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,17,"Kultur, medier, trossamfund och fritid",C,party_motion,16694,-136,1.282,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,18,"Samhällsplanering, bostadsförsörjning och byggande samt konsumentpolitik",C,party_motion,2864,-18,0.2199,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,19,Regional utveckling,C,party_motion,4088,0,0.3139,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,20,Allmän miljö- och naturvård,C,party_motion,13647,3682,1.048,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,21,Energi,C,party_motion,4146,-483,0.3184,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,22,Kommunikationer,C,party_motion,96318,6620,7.3968,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,23,"Areella näringar, landsbygd och livsmedel",C,party_motion,21316,534,1.637,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,24,Näringsliv,C,party_motion,7400,-26,0.5683,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,25,Allmänna bidrag till kommuner,C,party_motion,157651,-141,12.1069,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,26,Statsskuldsräntor m.m.,C,party_motion,9155,0,0.7031,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,27,Avgiften till Europeiska unionen,C,party_motion,47357,0,3.6368,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,1,Rikets styrelse,GOV,government,18214,0,1.4013,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,2,Samhällsekonomi och finansförvaltning,GOV,government,21086,0,1.6223,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,3,"Skatt, tull och exekution",GOV,government,13424,0,1.0328,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,4,Rättsväsendet,GOV,government,76865,0,5.9136,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,5,Internationell samverkan,GOV,government,2132,0,0.164,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,6,Försvar och samhällets krisberedskap,GOV,government,123229,0,9.4807,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,7,Internationellt bistånd,GOV,government,49896,0,3.8388,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,8,Migration,GOV,government,9549,0,0.7347,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,9,"Hälsovård, sjukvård och social omsorg",GOV,government,100746,0,7.7509,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,10,Ekonomisk trygghet vid sjukdom och funktionsnedsättning,GOV,government,114258,0,8.7905,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,11,Ekonomisk trygghet vid ålderdom,GOV,government,61691,0,4.7462,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,12,Ekonomisk trygghet för familjer och barn,GOV,government,111041,0,8.543,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,13,Jämställdhet och nyanlända invandrares etablering,GOV,government,4555,0,0.3504,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,14,Arbetsmarknad och arbetsliv,GOV,government,90659,0,6.9749,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,15,Studiestöd,GOV,government,35088,0,2.6995,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,16,Utbildning och universitetsforskning,GOV,government,96757,0,7.444,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,17,"Kultur, medier, trossamfund och fritid",GOV,government,16830,0,1.2948,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,18,"Samhällsplanering, bostadsförsörjning och byggande samt konsumentpolitik",GOV,government,2882,0,0.2217,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,19,Regional utveckling,GOV,government,4088,0,0.3145,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,20,Allmän miljö- och naturvård,GOV,government,9965,0,0.7667,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,21,Energi,GOV,government,4629,0,0.3561,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,22,Kommunikationer,GOV,government,89698,0,6.9009,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,23,"Areella näringar, landsbygd och livsmedel",GOV,government,20782,0,1.5989,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,24,Näringsliv,GOV,government,7426,0,0.5713,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,25,Allmänna bidrag till kommuner,GOV,government,157792,0,12.1398,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,26,Statsskuldsräntor m.m.,GOV,government,9155,0,0.7043,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,27,Avgiften till Europeiska unionen,GOV,government,47357,0,3.6434,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,1,Rikets styrelse,MP,party_motion,18536,322,1.2541,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,2,Samhällsekonomi och finansförvaltning,MP,party_motion,21096,10,1.4273,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,3,"Skatt, tull och exekution",MP,party_motion,13254,-170,0.8968,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,4,Rättsväsendet,MP,party_motion,77065,200,5.2142,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,5,Internationell samverkan,MP,party_motion,2462,330,0.1666,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,6,Försvar och samhällets krisberedskap,MP,party_motion,124694,1465,8.4368,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,7,Internationellt bistånd,MP,party_motion,69996,20100,4.7359,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,8,Migration,MP,party_motion,9937,388,0.6723,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,9,"Hälsovård, sjukvård och social omsorg",MP,party_motion,134799,34053,9.1205,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,10,Ekonomisk trygghet vid sjukdom och funktionsnedsättning,MP,party_motion,121256,6998,8.2041,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,11,Ekonomisk trygghet vid ålderdom,MP,party_motion,64481,2790,4.3628,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,12,Ekonomisk trygghet för familjer och barn,MP,party_motion,123002,11961,8.3223,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,13,Jämställdhet och nyanlända invandrares etablering,MP,party_motion,5589,1034,0.3782,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,14,Arbetsmarknad och arbetsliv,MP,party_motion,93163,2504,6.3034,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,15,Studiestöd,MP,party_motion,36555,1467,2.4733,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,16,Utbildning och universitetsforskning,MP,party_motion,102015,5258,6.9023,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,17,"Kultur, medier, trossamfund och fritid",MP,party_motion,19671,2841,1.3309,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,18,"Samhällsplanering, bostadsförsörjning och byggande samt konsumentpolitik",MP,party_motion,9587,6705,0.6487,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,19,Regional utveckling,MP,party_motion,4655,567,0.315,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,20,Allmän miljö- och naturvård,MP,party_motion,35787,25822,2.4213,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,21,Energi,MP,party_motion,20335,15706,1.3759,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,22,Kommunikationer,MP,party_motion,109827,20129,7.4309,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,23,"Areella näringar, landsbygd och livsmedel",MP,party_motion,24492,3710,1.6571,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,24,Näringsliv,MP,party_motion,7426,0,0.5024,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,25,Allmänna bidrag till kommuner,MP,party_motion,171792,14000,11.6234,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,26,Statsskuldsräntor m.m.,MP,party_motion,9155,0,0.6194,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,27,Avgiften till Europeiska unionen,MP,party_motion,47357,0,3.2042,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,1,Rikets styrelse,S,party_motion,17474,-740,1.325,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,2,Samhällsekonomi och finansförvaltning,S,party_motion,21136,50,1.6027,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,3,"Skatt, tull och exekution",S,party_motion,13424,0,1.0179,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,4,Rättsväsendet,S,party_motion,76865,0,5.8284,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,5,Internationell samverkan,S,party_motion,2132,0,0.1617,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,6,Försvar och samhällets krisberedskap,S,party_motion,123229,0,9.3441,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,7,Internationellt bistånd,S,party_motion,53050,3154,4.0226,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,8,Migration,S,party_motion,9549,0,0.7241,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,9,"Hälsovård, sjukvård och social omsorg",S,party_motion,102929,2183,7.8048,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,10,Ekonomisk trygghet vid sjukdom och funktionsnedsättning,S,party_motion,115158,900,8.7321,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,11,Ekonomisk trygghet vid ålderdom,S,party_motion,61691,0,4.6778,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,12,Ekonomisk trygghet för familjer och barn,S,party_motion,111041,0,8.4199,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,13,Jämställdhet och nyanlända invandrares etablering,S,party_motion,5474,919,0.4151,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,14,Arbetsmarknad och arbetsliv,S,party_motion,91255,596,6.9196,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,15,Studiestöd,S,party_motion,35088,0,2.6606,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,16,Utbildning och universitetsforskning,S,party_motion,99013,2256,7.5078,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,17,"Kultur, medier, trossamfund och fritid",S,party_motion,17330,500,1.3141,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,18,"Samhällsplanering, bostadsförsörjning och byggande samt konsumentpolitik",S,party_motion,3982,1100,0.3019,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,19,Regional utveckling,S,party_motion,4088,0,0.31,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,20,Allmän miljö- och naturvård,S,party_motion,11795,1830,0.8944,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,21,Energi,S,party_motion,4271,-358,0.3239,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,22,Kommunikationer,S,party_motion,90198,500,6.8394,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,23,"Areella näringar, landsbygd och livsmedel",S,party_motion,20892,110,1.5842,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,24,Näringsliv,S,party_motion,7426,0,0.5631,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,25,Allmänna bidrag till kommuner,S,party_motion,163792,6000,12.4198,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,26,Statsskuldsräntor m.m.,S,party_motion,9155,0,0.6942,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,27,Avgiften till Europeiska unionen,S,party_motion,47357,0,3.5909,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,1,Rikets styrelse,V,party_motion,17495,-719,1.1741,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,2,Samhällsekonomi och finansförvaltning,V,party_motion,26185,5099,1.7573,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,3,"Skatt, tull och exekution",V,party_motion,13251,-173,0.8893,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,4,Rättsväsendet,V,party_motion,75020,-1845,5.0346,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,5,Internationell samverkan,V,party_motion,2152,20,0.1444,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,6,Försvar och samhällets krisberedskap,V,party_motion,123229,0,8.2699,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,7,Internationellt bistånd,V,party_motion,63476,13580,4.2599,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,8,Migration,V,party_motion,9609,60,0.6449,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,9,"Hälsovård, sjukvård och social omsorg",V,party_motion,106337,5591,7.1363,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,10,Ekonomisk trygghet vid sjukdom och funktionsnedsättning,V,party_motion,125271,11013,8.4069,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,11,Ekonomisk trygghet vid ålderdom,V,party_motion,72141,10450,4.8414,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,12,Ekonomisk trygghet för familjer och barn,V,party_motion,115834,4793,7.7736,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,13,Jämställdhet och nyanlända invandrares etablering,V,party_motion,6174,1619,0.4143,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,14,Arbetsmarknad och arbetsliv,V,party_motion,113425,22766,7.6119,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,15,Studiestöd,V,party_motion,36945,1857,2.4794,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,16,Utbildning och universitetsforskning,V,party_motion,106378,9621,7.139,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,17,"Kultur, medier, trossamfund och fritid",V,party_motion,18567,1737,1.246,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,18,"Samhällsplanering, bostadsförsörjning och byggande samt konsumentpolitik",V,party_motion,17032,14150,1.143,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,19,Regional utveckling,V,party_motion,4118,30,0.2764,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,20,Allmän miljö- och naturvård,V,party_motion,25339,15374,1.7005,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,21,Energi,V,party_motion,11529,6900,0.7737,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,22,Kommunikationer,V,party_motion,112114,22416,7.5239,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,23,"Areella näringar, landsbygd och livsmedel",V,party_motion,23843,3061,1.6001,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,24,Näringsliv,V,party_motion,7956,530,0.5339,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,25,Allmänna bidrag till kommuner,V,party_motion,200153,42361,13.4322,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,26,Statsskuldsräntor m.m.,V,party_motion,9165,10,0.6151,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2022/23,2023,27,Avgiften till Europeiska unionen,V,party_motion,47357,0,3.1781,HA01FiU1,https://data.riksdagen.se/dokument/HA01FiU1.html
2023/24,2024,1,Rikets styrelse,C,party_motion,18644,-557,1.3222,HB01FiU1,https://data.riksdagen.se/dokument/HB01FiU1.html
2023/24,2024,2,Samhällsekonomi och finansförvaltning,C,party_motion,22296,-14,1.5812,HB01FiU1,https://data.riksdagen.se/dokument/HB01FiU1.html
2023/24,2024,3,"Skatt, tull och exekution",C,party_motion,14432,-47,1.0235,HB01FiU1,https://data.riksdagen.se/dokument/HB01FiU1.html
2023/24,2024,4,Rättsväsendet,C,party_motion,90822,555,6.441,HB01FiU1,https://data.riksdagen.se/dokument/HB01FiU1.html
2023/24,2024,5,Internationell samverkan,C,party_motion,2250,-1,0.1596,HB01FiU1,https://data.riksdagen.se/dokument/HB01FiU1.html
2023/24,2024,6,Försvar och samhällets krisberedskap,C,party_motion,139757,175,9.9115,HB01FiU1,https://data.riksdagen.se/dokument/HB01FiU1.html
2023/24,2024,7,Internationellt bistånd,C,party_motion,56027,8345,3.9734,HB01FiU1,https://data.riksdagen.se/dokument/HB01FiU1.html
2023/24,2024,8,Migration,C,party_motion,12928,29,0.9168,HB01FiU1,https://data.riksdagen.se/dokument/HB01FiU1.html
2023/24,2024,9,"Hälsovård, sjukvård och social omsorg",C,party_motion,104172,-1275,7.3878,HB01FiU1,https://data.riksdagen.se/dokument/HB01FiU1.html
2023/24,2024,10,Ekonomisk trygghet vid sjukdom och funktionsnedsättning,C,party_motion,116706,-998,8.2767,HB01FiU1,https://data.riksdagen.se/dokument/HB01FiU1.html
2023/24,2024,11,Ekonomisk trygghet vid ålderdom,C,party_motion,59712,-3,4.2347,HB01FiU1,https://data.riksdagen.se/dokument/HB01FiU1.html
2023/24,2024,12,Ekonomisk trygghet för familjer och barn,C,party_motion,111510,-1167,7.9082,HB01FiU1,https://data.riksdagen.se/dokument/HB01FiU1.html
2023/24,2024,13,Integration och jämställdhet,C,party_motion,4780,1491,0.339,HB01FiU1,https://data.riksdagen.se/dokument/HB01FiU1.html
2023/24,2024,14,Arbetsmarknad och arbetsliv,C,party_motion,78835,-11954,5.5909,HB01FiU1,https://data.riksdagen.se/dokument/HB01FiU1.html
2023/24,2024,15,Studiestöd,C,party_motion,39238,1842,2.7827,HB01FiU1,https://data.riksdagen.se/dokument/HB01FiU1.html
2023/24,2024,16,Utbildning och universitetsforskning,C,party_motion,105670,6662,7.4941,HB01FiU1,https://data.riksdagen.se/dokument/HB01FiU1.html
2023/24,2024,17,"Kultur, medier, trossamfund och fritid",C,party_motion,17470,1057,1.239,HB01FiU1,https://data.riksdagen.se/dokument/HB01FiU1.html
2023/24,2024,18,"Samhällsplanering, bostadsförsörjning och byggande samt konsumentpolitik",C,party_motion,1564,-64,0.1109,HB01FiU1,https://data.riksdagen.se/dokument/HB01FiU1.html
2023/24,2024,19,Regional utveckling,C,party_motion,10223,5900,0.725,HB01FiU1,https://data.riksdagen.se/dokument/HB01FiU1.html
2023/24,2024,20,"Klimat, miljö och natur",C,party_motion,21804,5629,1.5463,HB01FiU1,https://data.riksdagen.se/dokument/HB01FiU1.html
2023/24,2024,21,Energi,C,party_motion,4791,22,0.3398,HB01FiU1,https://data.riksdagen.se/dokument/HB01FiU1.html
2023/24,2024,22,Kommunikationer,C,party_motion,99708,502,7.0712,HB01FiU1,https://data.riksdagen.se/dokument/HB01FiU1.html
2023/24,2024,23,"Areella näringar, landsbygd och livsmedel",C,party_motion,20019,270,1.4197,HB01FiU1,https://data.riksdagen.se/dokument/HB01FiU1.html
2023/24,2024,24,Näringsliv,C,party_motion,7406,8,0.5252,HB01FiU1,https://data.riksdagen.se/dokument/HB01FiU1.html
2023/24,2024,25,Allmänna bidrag till kommuner,C,party_motion,169535,-233,12.0233,HB01FiU1,https://data.riksdagen.se/dokument/HB01FiU1.html
2023/24,2024,26,Statsskuldsräntor m.m.,C,party_motion,26855,0,1.9045,HB01FiU1,https://data.riksdagen.se/dokument/HB01FiU1.html
2023/24,2024,27,Avgiften till Europeiska unionen,C,party_motion,52897,0,3.7514,HB01FiU1,https://data.riksdagen.se/dokument/HB01FiU1.html
2023/24,2024,1,Rikets styrelse,GOV,government,19201,0,1.3775,HB01FiU1,https://data.riksdagen.se/dokument/HB01FiU1.html
2023/24,2024,2,Samhällsekonomi och finansförvaltning,GOV,government,22310,0,1.6006,HB01FiU1,https://data.riksdagen.se/dokument/HB01FiU1.html
2023/24,2024,3,"Skatt, tull och exekution",GOV,government,14479,0,1.0388,HB01FiU1,https://data.riksdagen.se/dokument/HB01FiU1.html
2023/24,2024,4,Rättsväsendet,GOV,government,90267,0,6.476,HB01FiU1,https://data.riksdagen.se/dokument/HB01FiU1.html
2023/24,2024,5,Internationell samverkan,GOV,government,2251,0,0.1615,HB01FiU1,https://data.riksdagen.se/dokument/HB01FiU1.html
2023/24,2024,6,Försvar och samhällets krisberedskap,GOV,government,139582,0,10.0139,HB01FiU1,https://data.riksdagen.se/dokument/HB01FiU1.html
2023/24,2024,7,Internationellt bistånd,GOV,government,47682,0,3.4208,HB01FiU1,https://data.riksdagen.se/dokument/HB01FiU1.html
2023/24,2024,8,Migration,GOV,government,12899,0,0.9254,HB01FiU1,https://data.riksdagen.se/dokument/HB01FiU1.html
2023/24,2024,9,"Hälsovård, sjukvård och social omsorg",GOV,government,105447,0,7.565,HB01FiU1,https://data.riksdagen.se/dokument/HB01FiU1.html
2023/24,2024,10,Ekonomisk trygghet vid sjukdom och funktionsnedsättning,GOV,government,117704,0,8.4444,HB01FiU1,https://data.riksdagen.se/dokument/HB01FiU1.html
2023/24,2024,11,Ekonomisk trygghet vid ålderdom,GOV,government,59715,0,4.2841,HB01FiU1,https://data.riksdagen.se/dokument/HB01FiU1.html
2023/24,2024,12,Ekonomisk trygghet för familjer och barn,GOV,government,112677,0,8.0837,HB01FiU1,https://data.riksdagen.se/dokument/HB01FiU1.html
2023/24,2024,13,Integration och jämställdhet,GOV,government,3289,0,0.236,HB01FiU1,https://data.riksdagen.se/dokument/HB01FiU1.html
2023/24,2024,14,Arbetsmarknad och arbetsliv,GOV,government,90789,0,6.5134,HB01FiU1,https://data.riksdagen.se/dokument/HB01FiU1.html
2023/24,2024,15,Studiestöd,GOV,government,37396,0,2.6829,HB01FiU1,https://data.riksdagen.se/dokument/HB01FiU1.html
2023/24,2024,16,Utbildning och universitetsforskning,GOV,government,99008,0,7.1031,HB01FiU1,https://data.riksdagen.se/dokument/HB01FiU1.html
