session,budget_year,expenditure_area,expenditure_area_name,actor,proposal_type,proposed_msek,approved_budget_msek,amendments_msek,outturn_msek,outturn_minus_proposal_msek,proposal_source_url,outturn_source_url
2023/24,2024,5,Internationell samverkan,V,party_motion,2265,2273.9240000000004,156.0,2320.8432911,55.84329109999999,https://data.riksdagen.se/dokument/HB01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2023/24,2024,6,Försvar och samhällets krisberedskap,V,party_motion,139582,126059.68899999998,6742.240000000001,128176.89504317,-11405.104956829993,https://data.riksdagen.se/dokument/HB01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2023/24,2024,7,Internationellt bistånd,V,party_motion,64977,48630.129,1385.1,49603.55867824,-15373.441321760001,https://data.riksdagen.se/dokument/HB01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2023/24,2024,8,Migration,V,party_motion,12362,13808.274000000001,-55.5,11765.257869070003,-596.7421309299971,https://data.riksdagen.se/dokument/HB01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2023/24,2024,9,"Hälsovård, sjukvård och social omsorg",V,party_motion,111687,110258.264,8193.599999999999,116049.22727752,4362.227277519996,https://data.riksdagen.se/dokument/HB01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2023/24,2024,10,Ekonomisk trygghet vid sjukdom och funktionsnedsättning,V,party_motion,135478,116907.208,8843.4,120095.85122272,-15382.148777280003,https://data.riksdagen.se/dokument/HB01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2023/24,2024,11,Ekonomisk trygghet vid ålderdom,V,party_motion,58615,60310.48299999999,3942.6,63564.69158536,4949.69158536,https://data.riksdagen.se/dokument/HB01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2023/24,2024,12,Ekonomisk trygghet för familjer och barn,V,party_motion,133177,106070.73199999999,1264.6,102877.35741718,-30299.64258282,https://data.riksdagen.se/dokument/HB01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2023/24,2024,13,Integration och jämställdhet,V,party_motion,5134,4018.388,940.349,4737.79234735,-396.20765265000045,https://data.riksdagen.se/dokument/HB01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2023/24,2024,14,Arbetsmarknad och arbetsliv,V,party_motion,114595,92059.39899999999,1480.9499999999998,88531.10892500002,-26063.891074999978,https://data.riksdagen.se/dokument/HB01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2023/24,2024,15,Studiestöd,V,party_motion,37923,30545.170000000002,58.6,28038.604766250002,-9884.395233749998,https://data.riksdagen.se/dokument/HB01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2023/24,2024,16,Utbildning och universitetsforskning,V,party_motion,102449,99461.04700000005,660.0,98133.01239804007,-4315.987601959932,https://data.riksdagen.se/dokument/HB01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2023/24,2024,17,"Kultur, medier, trossamfund och fritid",V,party_motion,18904,16646.285,23.8,16621.09120014,-2282.9087998600007,https://data.riksdagen.se/dokument/HB01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2023/24,2024,18,"Samhällsplanering, bostadsförsörjning och byggande samt konsumentpolitik",V,party_motion,13780,6081.906,6.1,4628.86004467,-9151.13995533,https://data.riksdagen.se/dokument/HB01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2023/24,2024,19,Regional utveckling,V,party_motion,4393,3922.201,84.0,2818.8262679299996,-1574.1737320700004,https://data.riksdagen.se/dokument/HB01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2023/24,2024,20,"Klimat, miljö och natur",V,party_motion,32112,19307.359,315.5,14587.216696169999,-17524.78330383,https://data.riksdagen.se/dokument/HB01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2023/24,2024,21,Energi,V,party_motion,9799,5604.32,70.0,4401.830807,-5397.169193,https://data.riksdagen.se/dokument/HB01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2023/24,2024,22,Kommunikationer,V,party_motion,120720,82874.98000000001,2068.0,81216.29673813,-39503.70326187,https://data.riksdagen.se/dokument/HB01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2023/24,2024,23,"Areella näringar, landsbygd och livsmedel",V,party_motion,22151,23973.181000000004,452.0,21553.931766229998,-597.0682337700018,https://data.riksdagen.se/dokument/HB01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2023/24,2024,24,Näringsliv,V,party_motion,8455,9552.305,61.723000000000006,9229.175012549995,774.1750125499948,https://data.riksdagen.se/dokument/HB01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2023/24,2024,25,Allmänna bidrag till kommuner,V,party_motion,172939,174280.27000000002,100.1,174244.66640699998,1305.6664069999824,https://data.riksdagen.se/dokument/HB01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2023/24,2024,26,Statsskuldsräntor m.m.,V,party_motion,26865,20455.2,27866.652000000002,45198.242345880004,18333.242345880004,https://data.riksdagen.se/dokument/HB01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2023/24,2024,27,Avgiften till Europeiska unionen,V,party_motion,52897,40759.809,0.0,41186.92542815,-11710.074571849997,https://data.riksdagen.se/dokument/HB01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,1,Rikets styrelse,C,party_motion,20203,20130.981,41.5,19627.737897860003,-575.2621021399973,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,2,Samhällsekonomi och finansförvaltning,C,party_motion,22267,21734.078000000005,242.664,21518.212084910003,-748.7879150899971,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,3,"Skatt, tull och exekution",C,party_motion,15493,14812.398000000001,35.0,14433.98844661,-1059.0115533900007,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,4,Rättsväsendet,C,party_motion,100940,86791.679,598.0,86139.89598496,-14800.104015039993,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,5,Internationell samverkan,C,party_motion,2292,2278.371,551.5,2551.26919348,259.26919348,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,6,Försvar och samhällets krisberedskap,C,party_motion,167150,169680.34399999998,-862.2849999999984,163509.38368134,-3640.6163186600024,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,7,Internationellt bistånd,C,party_motion,58573,44499.84399999999,238.0,45410.330001769995,-13162.669998230005,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,8,Migration,C,party_motion,11456,11937.532000000001,0.0,10173.7752285,-1282.2247714999994,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,9,"Hälsovård, sjukvård och social omsorg",C,party_motion,112838,120254.872,215.6,116298.44449471,3460.4444947099983,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,10,Ekonomisk trygghet vid sjukdom och funktionsnedsättning,C,party_motion,129523,123058.92700000001,303.0,119943.16698030003,-9579.833019699974,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,11,Ekonomisk trygghet vid ålderdom,C,party_motion,57710,62890.36,0.0,62411.61405724999,4701.6140572499935,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,12,Ekonomisk trygghet för familjer och barn,C,party_motion,105206,104531.449,0.0,100610.18691201002,-4595.813087989984,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,13,Integration och jämställdhet,C,party_motion,4887,6265.767,20.0,5838.86258716,951.8625871599997,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,14,Arbetsmarknad och arbetsliv,C,party_motion,80954,93539.39900000002,3516.0,91327.99128866002,10373.991288660021,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,15,Studiestöd,C,party_motion,37538,33793.466,188.8,30609.70164824,-6928.2983517600005,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,16,Utbildning och universitetsforskning,C,party_motion,108320,103845.14099999996,1037.373,101957.25116871999,-6362.748831280012,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,17,"Kultur, medier, trossamfund och fritid",C,party_motion,17280,16861.894,54.0,16862.046953200002,-417.95304679999754,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,18,"Samhällsplanering, bostadsförsörjning och byggande samt konsumentpolitik",C,party_motion,2223,3240.0939999999996,-94.9,2975.7207821,752.7207821000002,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,19,Regional utveckling,C,party_motion,3893,4294.201,0.0,3685.8778219900005,-207.12217800999952,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,20,"Klimat, miljö och natur",C,party_motion,18951,16438.897,40.0,13446.947149389998,-5504.052850610002,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,21,Energi,C,party_motion,9346,6631.297,0.0,5124.68917412,-4221.31082588,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,22,Kommunikationer,C,party_motion,110866,94447.43199999999,679.5,89109.87035276997,-21756.12964723003,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,23,"Areella näringar, landsbygd och livsmedel",C,party_motion,21668,21697.804000000004,136.42700000000002,21181.48179191,-486.5182080900013,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,24,Näringsliv,C,party_motion,8299,8315.298,1167.25,8458.624721490001,159.62472149000132,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,25,Allmänna bidrag till kommuner,C,party_motion,174654,173107.254,89.318,173190.23719038,-1463.762809620006,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,26,Statsskuldsräntor m.m.,C,party_motion,18955,28755.2,0.0,30219.71942977,11264.71942977,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,27,Avgiften till Europeiska unionen,C,party_motion,58173,47761.911,0.0,45713.927888,-12459.072112000002,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,1,Rikets styrelse,GOV,government,20783,20130.981,41.5,19627.737897860003,-1155.2621021399973,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,2,Samhällsekonomi och finansförvaltning,GOV,government,22271,21734.078000000005,242.664,21518.212084910003,-752.7879150899971,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,3,"Skatt, tull och exekution",GOV,government,15493,14812.398000000001,35.0,14433.98844661,-1059.0115533900007,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,4,Rättsväsendet,GOV,government,100485,86791.679,598.0,86139.89598496,-14345.104015039993,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,5,Internationell samverkan,GOV,government,2292,2278.371,551.5,2551.26919348,259.26919348,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,6,Försvar och samhällets krisberedskap,GOV,government,166800,169680.34399999998,-862.2849999999984,163509.38368134,-3290.6163186600024,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,7,Internationellt bistånd,GOV,government,43819,44499.84399999999,238.0,45410.330001769995,1591.3300017699949,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,8,Migration,GOV,government,12376,11937.532000000001,0.0,10173.7752285,-2202.2247714999994,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,9,"Hälsovård, sjukvård och social omsorg",GOV,government,113077,120254.872,215.6,116298.44449471,3221.4444947099983,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,10,Ekonomisk trygghet vid sjukdom och funktionsnedsättning,GOV,government,127585,123058.92700000001,303.0,119943.16698030003,-7641.833019699974,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,11,Ekonomisk trygghet vid ålderdom,GOV,government,57710,62890.36,0.0,62411.61405724999,4701.6140572499935,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,12,Ekonomisk trygghet för familjer och barn,GOV,government,106706,104531.449,0.0,100610.18691201002,-6095.813087989984,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,13,Integration och jämställdhet,GOV,government,2747,6265.767,20.0,5838.86258716,3091.8625871599997,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,14,Arbetsmarknad och arbetsliv,GOV,government,91048,93539.39900000002,3516.0,91327.99128866002,279.9912886600214,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,15,Studiestöd,GOV,government,37393,33793.466,188.8,30609.70164824,-6783.2983517600005,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,16,Utbildning och universitetsforskning,GOV,government,103067,103845.14099999996,1037.373,101957.25116871999,-1109.7488312800124,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,17,"Kultur, medier, trossamfund och fritid",GOV,government,16410,16861.894,54.0,16862.046953200002,452.04695320000246,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,18,"Samhällsplanering, bostadsförsörjning och byggande samt konsumentpolitik",GOV,government,2213,3240.0939999999996,-94.9,2975.7207821,762.7207821000002,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,19,Regional utveckling,GOV,government,3773,4294.201,0.0,3685.8778219900005,-87.12217800999952,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,20,"Klimat, miljö och natur",GOV,government,14481,16438.897,40.0,13446.947149389998,-1034.0528506100018,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,21,Energi,GOV,government,7486,6631.297,0.0,5124.68917412,-2361.3108258800003,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,22,Kommunikationer,GOV,government,109866,94447.43199999999,679.5,89109.87035276997,-20756.12964723003,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,23,"Areella näringar, landsbygd och livsmedel",GOV,government,21253,21697.804000000004,136.42700000000002,21181.48179191,-71.51820809000128,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,24,Näringsliv,GOV,government,8249,8315.298,1167.25,8458.624721490001,209.62472149000132,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,25,Allmänna bidrag till kommuner,GOV,government,170834,173107.254,89.318,173190.23719038,2356.237190379994,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,26,Statsskuldsräntor m.m.,GOV,government,18955,28755.2,0.0,30219.71942977,11264.71942977,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,27,Avgiften till Europeiska unionen,GOV,government,58173,47761.911,0.0,45713.927888,-12459.072112000002,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,1,Rikets styrelse,MP,party_motion,20883,20130.981,41.5,19627.737897860003,-1255.2621021399973,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,2,Samhällsekonomi och finansförvaltning,MP,party_motion,22421,21734.078000000005,242.664,21518.212084910003,-902.7879150899971,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,3,"Skatt, tull och exekution",MP,party_motion,15493,14812.398000000001,35.0,14433.98844661,-1059.0115533900007,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,4,Rättsväsendet,MP,party_motion,101621,86791.679,598.0,86139.89598496,-15481.104015039993,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,5,Internationell samverkan,MP,party_motion,2370,2278.371,551.5,2551.26919348,181.26919348,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,6,Försvar och samhällets krisberedskap,MP,party_motion,166814,169680.34399999998,-862.2849999999984,163509.38368134,-3304.6163186600024,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,7,Internationellt bistånd,MP,party_motion,66186,44499.84399999999,238.0,45410.330001769995,-20775.669998230005,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,8,Migration,MP,party_motion,11651,11937.532000000001,0.0,10173.7752285,-1477.2247714999994,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,9,"Hälsovård, sjukvård och social omsorg",MP,party_motion,117771,120254.872,215.6,116298.44449471,-1472.5555052900017,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,10,Ekonomisk trygghet vid sjukdom och funktionsnedsättning,MP,party_motion,132502,123058.92700000001,303.0,119943.16698030003,-12558.833019699974,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,11,Ekonomisk trygghet vid ålderdom,MP,party_motion,57710,62890.36,0.0,62411.61405724999,4701.6140572499935,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,12,Ekonomisk trygghet för familjer och barn,MP,party_motion,116305,104531.449,0.0,100610.18691201002,-15694.813087989984,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,13,Integration och jämställdhet,MP,party_motion,6319,6265.767,20.0,5838.86258716,-480.13741284000025,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,14,Arbetsmarknad och arbetsliv,MP,party_motion,91817,93539.39900000002,3516.0,91327.99128866002,-489.0087113399786,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,15,Studiestöd,MP,party_motion,39798,33793.466,188.8,30609.70164824,-9188.29835176,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,16,Utbildning och universitetsforskning,MP,party_motion,105714,103845.14099999996,1037.373,101957.25116871999,-3756.7488312800124,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,17,"Kultur, medier, trossamfund och fritid",MP,party_motion,18873,16861.894,54.0,16862.046953200002,-2010.9530467999975,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,18,"Samhällsplanering, bostadsförsörjning och byggande samt konsumentpolitik",MP,party_motion,12389,3240.0939999999996,-94.9,2975.7207821,-9413.279217899999,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,19,Regional utveckling,MP,party_motion,3938,4294.201,0.0,3685.8778219900005,-252.12217800999952,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,20,"Klimat, miljö och natur",MP,party_motion,40318,16438.897,40.0,13446.947149389998,-26871.05285061,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,21,Energi,MP,party_motion,20781,6631.297,0.0,5124.68917412,-15656.31082588,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,22,Kommunikationer,MP,party_motion,149663,94447.43199999999,679.5,89109.87035276997,-60553.12964723003,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,23,"Areella näringar, landsbygd och livsmedel",MP,party_motion,25301,21697.804000000004,136.42700000000002,21181.48179191,-4119.518208090001,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,24,Näringsliv,MP,party_motion,8583,8315.298,1167.25,8458.624721490001,-124.37527850999868,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,25,Allmänna bidrag till kommuner,MP,party_motion,177200,173107.254,89.318,173190.23719038,-4009.762809620006,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,26,Statsskuldsräntor m.m.,MP,party_motion,18955,28755.2,0.0,30219.71942977,11264.71942977,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,27,Avgiften till Europeiska unionen,MP,party_motion,58173,47761.911,0.0,45713.927888,-12459.072112000002,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,1,Rikets styrelse,S,party_motion,20503,20130.981,41.5,19627.737897860003,-875.2621021399973,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,2,Samhällsekonomi och finansförvaltning,S,party_motion,22321,21734.078000000005,242.664,21518.212084910003,-802.7879150899971,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,3,"Skatt, tull och exekution",S,party_motion,15493,14812.398000000001,35.0,14433.98844661,-1059.0115533900007,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,4,Rättsväsendet,S,party_motion,100525,86791.679,598.0,86139.89598496,-14385.104015039993,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,5,Internationell samverkan,S,party_motion,2292,2278.371,551.5,2551.26919348,259.26919348,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,6,Försvar och samhällets krisberedskap,S,party_motion,166800,169680.34399999998,-862.2849999999984,163509.38368134,-3290.6163186600024,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,7,Internationellt bistånd,S,party_motion,47819,44499.84399999999,238.0,45410.330001769995,-2408.669998230005,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,8,Migration,S,party_motion,12376,11937.532000000001,0.0,10173.7752285,-2202.2247714999994,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,9,"Hälsovård, sjukvård och social omsorg",S,party_motion,113440,120254.872,215.6,116298.44449471,2858.4444947099983,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2024/25,2025,10,Ekonomisk trygghet vid sjukdom och funktionsnedsättning,S,party_motion,127819,123058.92700000001,303.0,119943.16698030003,-7875.833019699974,https://data.riksdagen.se/dokument/HC01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
